epoch,train_accuracy,val_accuracy,train_loss,val_loss,gender_fairness,age_fairness
141,0.5070042014122009,0.5279739499092102,1.3344801664352417,1.268061637878418,0.8468162823092401,0.7701343006434339
142,0.5076799988746643,0.5290603041648865,1.3339149951934814,1.2679022550582886,0.8436025582777059,0.7673838209982787
143,0.5029491186141968,0.5279739499092102,1.3363726139068604,1.2666196823120117,0.8468162823092401,0.746643717728055
144,0.5094617605209351,0.5285171270370483,1.3276671171188354,1.2670705318450928,0.8452063654227205,0.7439866226471723
145,0.5064511895179749,0.5301466584205627,1.3267520666122437,1.2666294574737549,0.8438885058603369,0.7853192127942373
146,0.5097075700759888,0.5279739499092102,1.3250694274902344,1.2649006843566895,0.8468162823092401,0.7673838209982787
147,0.5057753920555115,0.5285171270370483,1.3295032978057861,1.2647675275802612,0.8452063654227205,0.7881239242685025
148,0.5125337839126587,0.5290603041648865,1.3237721920013428,1.266546607017517,0.847097207403532,0.7881239242685025
149,0.5036864280700684,0.5296034812927246,1.33429753780365,1.2645862102508545,0.84548981232307,0.7881239242685025
150,0.5036864280700684,0.5285171270370483,1.331801414489746,1.2649694681167603,0.8452063654227205,0.7881239242685025
151,0.5092160105705261,0.5296034812927246,1.321791410446167,1.2654589414596558,0.84548981232307,0.7881239242685025
152,0.5084173083305359,0.5301466584205627,1.331730604171753,1.264898657798767,0.8404131346169207,0.7853192127942373
153,0.5084173083305359,0.5290603041648865,1.3293001651763916,1.2642139196395874,0.8436025582777059,0.7619413825514825
154,0.5078643560409546,0.5296034812927246,1.3278422355651855,1.2650041580200195,0.8420048261597558,0.7853192127942373
155,0.5132096409797668,0.5285171270370483,1.3223789930343628,1.2643465995788574,0.8452063654227205,0.7646529177207049
156,0.5127795338630676,0.5306898355484009,1.322792887687683,1.2624844312667847,0.8422932534863097,0.7825343928907117
157,0.5107520222663879,0.531233012676239,1.3307268619537354,1.2621417045593262,0.8441733723556988,0.779769253693218
158,0.5097075700759888,0.5285171270370483,1.3262218236923218,1.2640808820724487,0.8487107258938246,0.7646529177207049
159,0.511673629283905,0.5268875360488892,1.3324896097183228,1.2643134593963623,0.8465342849817638,0.7701343006434339
160,0.5113049745559692,0.531233012676239,1.3250242471694946,1.2628564834594727,0.8441733723556988,0.779769253693218
161,0.5111821293830872,0.5306898355484009,1.323140025138855,1.2614502906799316,0.8422932534863097,0.779769253693218
162,0.5096461176872253,0.5306898355484009,1.3230090141296387,1.2620055675506592,0.8422932534863097,0.7825343928907117
163,0.5098304152488708,0.5290603041648865,1.3231475353240967,1.2615063190460205,0.8436025582777059,0.7825343928907117
164,0.5105677247047424,0.5306898355484009,1.3276153802871704,1.2618976831436157,0.845772185560918,0.779769253693218
165,0.5100761651992798,0.5306898355484009,1.3243085145950317,1.2607614994049072,0.8422932534863097,0.779769253693218
166,0.5095846652984619,0.5306898355484009,1.3177858591079712,1.2624051570892334,0.8388274494572662,0.779769253693218
167,0.5068198442459106,0.531233012676239,1.3268707990646362,1.261760950088501,0.8441733723556988,0.779769253693218
168,0.5140083432197571,0.5274307727813721,1.3139697313308716,1.2624461650848389,0.8414246814610976,0.7701343006434339
169,0.5086630582809448,0.5301466584205627,1.3224313259124756,1.261409044265747,0.8438885058603369,0.7853192127942373
170,0.5095232129096985,0.5285171270370483,1.3242042064666748,1.2620277404785156,0.841715304232342,0.7646529177207049
171,0.5122880339622498,0.5301466584205627,1.3238511085510254,1.2603129148483276,0.8438885058603369,0.7853192127942373
172,0.5079872012138367,0.5306898355484009,1.3250939846038818,1.259347915649414,0.8422932534863097,0.7825343928907117
173,0.5073114037513733,0.531233012676239,1.3254307508468628,1.2602908611297607,0.8441733723556988,0.779769253693218
174,0.5038707256317139,0.5301466584205627,1.3246394395828247,1.2602744102478027,0.8438885058603369,0.7619413825514825
175,0.5132710933685303,0.5301466584205627,1.3197050094604492,1.2608684301376343,0.8438885058603369,0.7853192127942373
176,0.5208281874656677,0.5306898355484009,1.3153899908065796,1.2592521905899048,0.845772185560918,0.7592490101749755
177,0.508294403553009,0.5301466584205627,1.3202369213104248,1.2592830657958984,0.8508788913651548,0.7825343928907117
178,0.5079872012138367,0.531233012676239,1.3219568729400635,1.258762001991272,0.847655865261499,0.779769253693218
179,0.5089088082313538,0.5323193669319153,1.3195644617080688,1.257869839668274,0.8479336100944769,0.7770235873069743
180,0.5137625932693481,0.5328626036643982,1.3179218769073486,1.2579803466796875,0.849813728963866,0.7742971887550201
181,0.5140697956085205,0.5323193669319153,1.3152703046798706,1.2557240724563599,0.8479336100944769,0.779769253693218
182,0.5117350816726685,0.5328626036643982,1.3205959796905518,1.256941556930542,0.849813728963866,0.7742971887550201
183,0.5122265815734863,0.5323193669319153,1.3195712566375732,1.2576181888580322,0.8514232246626613,0.7742971887550201
184,0.5073114037513733,0.5334057807922363,1.3229283094406128,1.2568607330322266,0.8516938478332551,0.7715898559272053
185,0.5160973072052002,0.5328626036643982,1.3161193132400513,1.257327914237976,0.849813728963866,0.7715898559272053
186,0.5110592246055603,0.5323193669319153,1.3234679698944092,1.2568891048431396,0.8514232246626613,0.7770235873069743
187,0.5127795338630676,0.5334057807922363,1.3213131427764893,1.2540408372879028,0.8482103068337455,0.7770235873069743
188,0.5096461176872253,0.5323193669319153,1.3139128684997559,1.25605046749115,0.8479336100944769,0.7770235873069743
189,0.5061439871788025,0.5334057807922363,1.3284491300582886,1.2557522058486938,0.8482103068337455,0.7742971887550201
190,0.512840986251831,0.5323193669319153,1.3160111904144287,1.2566609382629395,0.8514232246626613,0.7742971887550201
191,0.5119808316230774,0.5328626036643982,1.3169339895248413,1.2547608613967896,0.8463337353584497,0.7770235873069743
192,0.5167117118835449,0.5339489579200745,1.3131484985351562,1.2552175521850586,0.8466129239583524,0.7742971887550201
193,0.5091545581817627,0.5334057807922363,1.316423773765564,1.2548969984054565,0.8516938478332551,0.7742971887550201
194,0.5120422840118408,0.5344921350479126,1.3166199922561646,1.2542874813079834,0.8484859614007381,0.7715898559272053
195,0.5115507245063782,0.5328626036643982,1.3139148950576782,1.2553255558013916,0.849813728963866,0.7770235873069743
196,0.5079872012138367,0.5317761898040771,1.3220094442367554,1.2541412115097046,0.8495395449620802,0.7825343928907117
197,0.5094003677368164,0.5323193669319153,1.3173096179962158,1.2547392845153809,0.8479336100944769,0.779769253693218
198,0.5089088082313538,0.5328626036643982,1.3153728246688843,1.2551281452178955,0.8463337353584497,0.779769253693218
199,0.5123494863510132,0.5344921350479126,1.3106343746185303,1.2546576261520386,0.8519634497843374,0.7715898559272053
200,0.5171418190002441,0.531233012676239,1.308239459991455,1.2545379400253296,0.8441733723556988,0.779769253693218
201,0.5121037364006042,0.5306898355484009,1.3089630603790283,1.2551274299621582,0.845772185560918,0.7592490101749755
202,0.5129024386405945,0.5344921350479126,1.307551622390747,1.254425048828125,0.8519634497843374,0.7715898559272053
203,0.5155443549156189,0.5334057807922363,1.3108534812927246,1.254127860069275,0.8482103068337455,0.7715898559272053
204,0.512718141078949,0.531233012676239,1.3141953945159912,1.2537332773208618,0.847655865261499,0.7592490101749755
205,0.5157901048660278,0.5344921350479126,1.314914345741272,1.2522295713424683,0.8519634497843374,0.7715898559272053
206,0.5101376175880432,0.5323193669319153,1.312845230102539,1.2526642084121704,0.8479336100944769,0.7565755981673171
207,0.5129638910293579,0.5334057807922363,1.3129328489303589,1.2535539865493774,0.8516938478332551,0.7742971887550201
208,0.5140083432197571,0.5339489579200745,1.3157620429992676,1.2535731792449951,0.8466129239583524,0.7715898559272053
209,0.5141312479972839,0.5323193669319153,1.312258005142212,1.2527244091033936,0.8479336100944769,0.779769253693218
210,0.5111206769943237,0.5339489579200745,1.3150715827941895,1.25272536277771,0.8500868783090415,0.7689013895302463
211,0.5157286524772644,0.5339489579200745,1.3125911951065063,1.2523858547210693,0.8500868783090415,0.7715898559272053
212,0.5144384503364563,0.5339489579200745,1.31194007396698,1.2522300481796265,0.8466129239583524,0.7715898559272053
213,0.5137625932693481,0.5350353121757507,1.316759705543518,1.25188148021698,0.8503589988431238,0.7689013895302463
214,0.5173875689506531,0.5344921350479126,1.3078187704086304,1.2510689496994019,0.8484859614007381,0.7715898559272053
215,0.5123494863510132,0.5350353121757507,1.3174899816513062,1.2512004375457764,0.8503589988431238,0.7689013895302463
216,0.5141312479972839,0.5350353121757507,1.3236417770385742,1.251944661140442,0.843436140003537,0.7689013895302463
217,0.5174490213394165,0.5339489579200745,1.3054254055023193,1.251296877861023,0.8431520295864254,0.7742971887550201
218,0.5152371525764465,0.5328626036643982,1.3132864236831665,1.251115083694458,0.8428668490735809,0.7539209469456775
219,0.5145612955093384,0.5350353121757507,1.3159399032592773,1.2518566846847534,0.8503589988431238,0.7715898559272053
220,0.5165274143218994,0.536121666431427,1.3136446475982666,1.2508906126022339,0.8471681583221367,0.7689013895302463
221,0.5160973072052002,0.5344921350479126,1.3125510215759277,1.2510533332824707,0.8484859614007381,0.7715898559272053
222,0.5089702606201172,0.5339489579200745,1.3069126605987549,1.2511707544326782,0.8500868783090415,0.7512848597185946
223,0.5144999027252197,0.536121666431427,1.3041472434997559,1.2498518228530884,0.8506300963676797,0.7689013895302463
224,0.5176947712898254,0.5334057807922363,1.3116459846496582,1.250853419303894,0.8482103068337455,0.7715898559272053
225,0.5148684978485107,0.5339489579200745,1.3104803562164307,1.2506866455078125,0.8466129239583524,0.7486671424373452
226,0.5114278793334961,0.5328626036643982,1.311997652053833,1.2512086629867554,0.8463337353584497,0.7715898559272053
227,0.5101990699768066,0.5328626036643982,1.3149150609970093,1.2510030269622803,0.8463337353584497,0.7715898559272053
228,0.5114893317222595,0.5323193669319153,1.319039225578308,1.250972867012024,0.8444571638831537,0.7742971887550201
229,0.5144999027252197,0.5328626036643982,1.307878851890564,1.2516067028045654,0.8463337353584497,0.7486671424373452
230,0.515421450138092,0.5317761898040771,1.307157039642334,1.2507015466690063,0.8460534912250879,0.7770235873069743
231,0.5167117118835449,0.5334057807922363,1.3111729621887207,1.250924825668335,0.8447398865159667,0.7715898559272053
232,0.5164045095443726,0.5323193669319153,1.3110153675079346,1.251501202583313,0.8479336100944769,0.7742971887550201
233,0.5149299502372742,0.5328626036643982,1.309239387512207,1.2506839036941528,0.8428668490735809,0.7742971887550201
234,0.5120422840118408,0.5328626036643982,1.3129936456680298,1.2511440515518188,0.8463337353584497,0.7742971887550201
235,0.5127795338630676,0.5323193669319153,1.3107597827911377,1.2504785060882568,0.8479336100944769,0.7742971887550201
236,0.5092774629592896,0.5317761898040771,1.3130549192428589,1.2515536546707153,0.8495395449620802,0.7565755981673171
237,0.5113049745559692,0.531233012676239,1.3114019632339478,1.2503597736358643,0.847655865261499,0.7565755981673171
238,0.5155443549156189,0.5323193669319153,1.3001421689987183,1.2503039836883545,0.8444571638831537,0.7742971887550201
239,0.5117965340614319,0.5328626036643982,1.3114533424377441,1.2503713369369507,0.8428668490735809,0.7770235873069743
240,0.5141927003860474,0.5334057807922363,1.3049521446228027,1.249568223953247,0.8482103068337455,0.7512848597185946
241,0.5137625932693481,0.5328626036643982,1.3167096376419067,1.2502840757369995,0.8463337353584497,0.7770235873069743
242,0.5120422840118408,0.5339489579200745,1.3105597496032715,1.2487471103668213,0.8466129239583524,0.7742971887550201
243,0.5140083432197571,0.5328626036643982,1.309319019317627,1.2495604753494263,0.8428668490735809,0.7742971887550201
244,0.5134553909301758,0.5323193669319153,1.3080615997314453,1.249402403831482,0.8444571638831537,0.7770235873069743
245,0.5172032713890076,0.5328626036643982,1.3061517477035522,1.2500416040420532,0.8463337353584497,0.7770235873069743
246,0.5140697956085205,0.5344921350479126,1.3125755786895752,1.2492055892944336,0.841570130844237,0.7742971887550201
247,0.5196608304977417,0.5344921350479126,1.3043665885925293,1.2482316493988037,0.841570130844237,0.7715898559272053
248,0.5165888667106628,0.5339489579200745,1.314390778541565,1.2497389316558838,0.8431520295864254,0.7742971887550201
249,0.5130252838134766,0.5328626036643982,1.3085932731628418,1.2496980428695679,0.8463337353584497,0.7539209469456775
250,0.5185549259185791,0.5323193669319153,1.3076555728912354,1.2495697736740112,0.8479336100944769,0.7565755981673171
251,0.5117965340614319,0.5334057807922363,1.3105252981185913,1.249107003211975,0.8447398865159667,0.7742971887550201
252,0.5197837352752686,0.5334057807922363,1.3065317869186401,1.2494171857833862,0.8447398865159667,0.7539209469456775
